"doc_id","passage","is_securitising","securitisation_type","referent_object","threat_actor","extraordinary_measure","confidence","coder_notes","batch_file","doc_date","doc_title","doc_source","doc_content_type","doc_url","juncture","year"
"8d88b2a6650d","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_19.json","2018-09-20","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6901.html","J1_autocephaly_2018-19","2018"
"59cc77bfc564","Ми повинні бути принциповими та послідовними і не піддаватися на спроби представників п'ятої колони Кремля і відвести нас в бік від нашої мети... надання автокефалії нашій церкві зміцнить фундамент незалежності і духовну самоідентичність української держави.",TRUE,"both","state","internal","other",2,"BPP faction leader Artur Herasymov, speaking on the constitutional NATO/EU accession amendment vote, warns against 'Kremlin's fifth column' attempting to derail Ukraine's course -- the same treason/subversion trope Poroshenko used in batch 17 -- and in the same speech states that granting the church autocephaly 'will strengthen the foundation of independence and the spiritual self-identity of the Ukrainian state'. The 'fifth column' reference itself is directed at the NATO/EU amendment broadly rather than autocephaly specifically, but the speech links both under a single anti-Russian-influence framing, with the autocephaly line reinforcing the state-identity securitising pattern documented throughout this corpus.","coded_batch_19.json","2018-09-18","Засідання 7","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6893.html","J1_autocephaly_2018-19","2018"
"f4027d026021","Всі ці гучні лозунги: євроінтеграція, транскордонне співробітництво... насправді, це все прикриття.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 9, 19 September 2018) covering European cross-border cooperation policy. No UOC-MP-related content.","coded_batch_19.json","2018-09-19","Засідання 9","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6898.html","J1_autocephaly_2018-19","2018"
"a4a714a9a7db","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-09-20","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6899.html","J1_autocephaly_2018-19","2018"
"ae2c679d6dda","Я гарантую, що держава поважатиме вибір тих, хто вирішить залишитися у тій церковній структурі, яка зберігатиме єдність РПЦ і називати її так само буде для того, щоби полегшити розуміння.",TRUE,"ontological","identity","UOC-MP","other",3,"Poroshenko's annual address to the Verkhovna Rada. Repeats the 'Church as a prop (skrepa) of the authoritarian regime' framing for Russia and calls the Tomos 'another act of Ukraine's independence' causing 'the empire to lose one of its last means of influence'. Most notably, he explicitly states that any structure remaining in union with the ROC will be 'named accordingly to ease understanding' -- i.e. endorses the mandated-renaming measure (corroborating bill 5309/similar tracked since batch 14) directly in his own annual address, the clearest first-person presidential endorsement of this specific administrative measure found in the corpus.","coded_batch_20.json","2018-09-20","В Україні зараз вирішується доля світового православ’я, - Президент до депутатів ВР","risu.ua","poroshenko_speech","https://risu.ua/v-ukrajini-zaraz-virishuyetsya-dolya-svitovogo-pravoslav-ya-prezident-do-deputativ-vr_n93176","J1_autocephaly_2018-19","2018"
"5dea7e86aa65","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-09-21","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6902.html","J1_autocephaly_2018-19","2018"
"f370ca921093","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-09-21","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6905.html","J1_autocephaly_2018-19","2018"
"830bfdc6727c","Дуже сподіваюсь, що вже Третю Пречисту цього року наша церква буде святкувати з Томосом.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 12, 21 Sept 2018). Brief hopeful mention of the Tomos amid a religious holiday greeting and a tribute to a deceased former MP. No securitising content.","coded_batch_20.json","2018-09-21","Засідання 12","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6905.html","J1_autocephaly_2018-19","2018"
"ed90d5a4e912","Дякую Його Всесвятості Вселенському Патріарху Варфоломію за тверду і незмінну позицію.",FALSE,"neither","other","none","none",3,"Cooperative diplomatic thank-you message; no securitising content.","coded_batch_20.json","2018-09-25","Порошенко подякував Варфоломію I за підтримку України","risu.ua","poroshenko_speech","https://risu.ua/poroshenko-podyakuvav-varfolomiyu-i-za-pidtrimku-ukrajini_n93271","J1_autocephaly_2018-19","2018"
"1f917ca83f4d","Інформаційна атака була вчергове здійснена проти Української помісної православної церкви, коли була вкинута в простір фейкова заява про те, що захоплюються храми... Правим сектором... Росія, в тому числі використовуючи деякі нібито українські засоби масової інформації, намагається дискредитовувати базові і основні фундаментальні речі українського буття, і Українську православну церкву, і українську мову, і українську армію.",TRUE,"both","identity","Russia","other",3,"Coordination Council transcript (1 Oct 2018). An MP describes a Russian disinformation campaign falsely claiming 'Pravyi Sektor' was seizing churches, framing it as part of Russia's broader effort -- 'using some ostensibly Ukrainian media' -- to discredit 'the fundamental things of Ukrainian existence: the Ukrainian church, the Ukrainian language, and the Ukrainian army', echoing the Army-Language-Faith trinity from batch 17. This reverses the usual direction (defending the new Ukrainian church from Russian propaganda rather than securitising UOC-MP itself) but is coded as securitising given its explicit threat identification (Russian info-war), existential framing (attacking 'fundamentals of Ukrainian being'), and implicit call for parliamentary action (a draft resolution/legislation on information security already under urgent committee consideration).","coded_batch_20.json","2018-10-01","Погоджувальна рада","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6906.html","J1_autocephaly_2018-19","2018"
"ebac926b902a","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-10-01","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6906.html","J1_autocephaly_2018-19","2018"
"1d5c3db685ce","Уряд повинен прийти в парламент і відзвітувати, як буде проходити подолання економічної кризи.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 13, 2 Oct 2018) covering the Naftogaz tariff crisis. No UOC-MP-related content.","coded_batch_20.json","2018-10-02","Засідання 13","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6908.html","J1_autocephaly_2018-19","2018"
"391ca092720e","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-10-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6910.html","J1_autocephaly_2018-19","2018"
"4895a13e0147","Бачу, що Росія не може змиритися з правом українців на власну Церкву. Вже й позови до суду з'явилися... боротьба за Томос про автокефалію відповідає національним інтересам і є питанням національної безпеки. У такій ситуації це не право, а обов'язок Президента діяти.",TRUE,"both","state","Russia","other",3,"Presidential spokesperson Sviatoslav Tsegolko responds to a lawsuit challenging Poroshenko's authority to petition Constantinople (the same or a related suit to the one covered in batch 12, doc b9aa4cc62bf0) by directly attributing it to Russia being unable to accept 'Ukrainians' right to their own Church', reframing a domestic legal/constitutional challenge as Russian-instigated. Reasserts the 'national security' framing and escalates it to a presidential 'duty' (obligation) rather than discretionary right -- delegitimising domestic legal opposition as foreign-directed, consistent with the 'fifth column' pattern seen elsewhere in the corpus.","coded_batch_20.json","2018-10-02","На Порошенка подали до суду через Томос","risu.ua","poroshenko_speech","https://risu.ua/na-poroshenka-podali-do-sudu-cherez-tomos_n93411","J1_autocephaly_2018-19","2018"
"5dda5e1dddb3","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-10-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6908.html","J1_autocephaly_2018-19","2018"
"95e313ef454b","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-10-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6909.html","J1_autocephaly_2018-19","2018"
"e857651b1766","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_20.json","2018-10-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6907.html","J1_autocephaly_2018-19","2018"
"a7fc0ad8a2b1","Представляю вашій увазі один з найважливіших за всю історію незалежності України економічних законів.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 14, 2 Oct 2018) covering a free utility-network-connection bill. No UOC-MP-related content.","coded_batch_20.json","2018-10-02","Засідання 14","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6910.html","J1_autocephaly_2018-19","2018"
"526c96ee8703","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-03","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6912.html","J1_autocephaly_2018-19","2018"
"8dc6cfdeb6ba","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-03","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6913.html","J1_autocephaly_2018-19","2018"
"a05922cc2910","Під лозунгами армії, мови і релігії починаються якісь прийняття популістських рішень. Зараз ми всі кричимо про Томос в релігії, завтра ми будемо кричати про необхідність прийняття мовного закону.",FALSE,"neither","other","none","none",1,"Plenary session transcript (Засідання 15, 3 Oct 2018). An MP critically accuses the governing coalition of exploiting 'army, language and religion' slogans for pre-election populism, arguing the real problem is economic decline (minimum wage, budget). This is a domestic political counter-critique of the securitising 'trinity' framing itself (Army/Language/Church) rather than a securitising move against UOC-MP; coded as not securitising, but flagged as evidence that the state's securitising rhetoric was publicly recognised and contested as an electoral strategy by opponents.","coded_batch_21.json","2018-10-03","Засідання 15","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6913.html","J1_autocephaly_2018-19","2018"
"c9cf24a68b06","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-03","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6911.html","J1_autocephaly_2018-19","2018"
"4ce2922de35c","Про усунення неузгодженостей у тексті прийнятого Закону України... щодо оформлення документів релігійних організацій.",FALSE,"neither","other","none","none",3,"Legislative agenda (Poriadok dennyi, 4 Oct 2018) listing a technical fix to the already-passed religious-organisations registration law (bill 6642). Purely administrative correction, no securitising content.","coded_batch_21.json","2018-10-04","Порядок денний","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6914.html","J1_autocephaly_2018-19","2018"
"5a2a60c2eb7d","Москва веде війну, щоб нав'язати нам русский мир з його русским языком, з Русской Церковью.",TRUE,"ontological","identity","Russia","other",3,"Plenary session transcript (Засідання 16, 4 Oct 2018), debate on the state-language bill (5670). Deputy Head of the Rada Iryna Herashchenko/another MP (identified via 'ЛУЦЕНКО І.В.' in transcript) declares 'Moscow is waging war to impose on us the russkiy mir with its Russian language, with the Russian Church' -- explicit threat identification framing the Russian Orthodox Church (and by extension UOC-MP) as a weapon of Russian 'war' to impose linguistic/cultural subjugation, used to justify support for the language bill.","coded_batch_21.json","2018-10-04","Засідання 16","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6915.html","J1_autocephaly_2018-19","2018"
"5a2a60c2eb7d","Мова, віра, культура, церква – це є фундамент єдності нації. І чим нація об'єднаніша, чим вона з'єднується більше, тим вона міцніша, вона здатна відстоювати всі загрози, які сьогодні нам випали на наш шлях.",TRUE,"ontological","nation","Russia","other",2,"Same debate: language, faith, culture, and church are described as 'the foundation of national unity' needed to withstand 'the threats that have befallen us', reprising the Army/Language/Church-type trinity framing seen elsewhere, this time explicitly deployed to support passage of the state-language law. The same session also features a rival MP mocking the 'Army. Language. Church' campaign-poster slogan as hollow pre-election posturing by a Russian-speaking Poroshenko -- a domestic political counter-critique of the securitising trinity itself, illustrating that this framing had become a contested electoral talking point by autumn 2018.","coded_batch_21.json","2018-10-04","Засідання 16","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6915.html","J1_autocephaly_2018-19","2018"
"5af1f8f79050","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6916.html","J1_autocephaly_2018-19","2018"
"a9cf284ccb7f","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6917.html","J1_autocephaly_2018-19","2018"
"d2e907d106b0","Про надання згоди на притягнення до кримінальної відповідальності народного депутата України Дунаєва.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 17, 4 Oct 2018) covering an MP immunity-waiver vote. No UOC-MP-related content.","coded_batch_21.json","2018-10-04","Засідання 17","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6917.html","J1_autocephaly_2018-19","2018"
"d853723f4f0e","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6915.html","J1_autocephaly_2018-19","2018"
"fd178656645f","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6914.html","J1_autocephaly_2018-19","2018"
"b1724d0e86d2","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_21.json","2018-10-05","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6918.html","J1_autocephaly_2018-19","2018"
"ed5d0b38f93e","Ми розцінюємо Ваш візит в Україну, як візит солідарності і єдності з українським народом в дуже складні часи.",FALSE,"neither","other","none","none",3,"Poroshenko meets European Baptist Federation representatives following their Donbas visit, discussing Russian aggression generally. No UOC-MP-related content.","coded_batch_21.json","2018-10-05","Баптисти з Європейської федерації після поїздки на Донбас зустрілися з Порошенком","risu.ua","poroshenko_speech","https://risu.ua/baptisti-z-yevropeyskoji-federaciji-pislya-pojizdki-na-donbas-zustrilisya-z-poroshenkom_n93497","J1_autocephaly_2018-19","2018"
"ef6e400fd718","Український народ змобілізований як ніколи, всі українські православні чекають рішення Вселенського патріарха.",FALSE,"neither","other","none","none",2,"Plenary session transcript (Засідання 18, 5 Oct 2018). Hopeful update on exarch meetings and economic policy discussion. No new securitising content beyond what is already extensively documented.","coded_batch_22.json","2018-10-05","Засідання 18","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/6919.html","J1_autocephaly_2018-19","2018"
"f4d82bd0a2e9","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_22.json","2018-10-05","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/6919.html","J1_autocephaly_2018-19","2018"
"9fe4f4b3445e","Українська автокефалія є надією і для Росії (звісно, не для офіційних органів), і для тих, хто живе приходським життям.",FALSE,"neither","other","none","none",3,"Public lecture by Sergei Chapnin, a critical Russian journalist and former ROC official, analysing ROC's internal 'church revival' history. Reflective/analytical and notably sympathetic toward Ukrainian autocephaly as a hopeful precedent for reform within ROC itself; not a securitising move.","coded_batch_22.json","2018-10-08","“Українська автокефалія є надією і для Росії”, — Сергій Чапнін","risu.ua","poroshenko_speech","https://risu.ua/ukrajinska-avtokefaliya-ye-nadiyeyu-i-dlya-rosiji-sergiy-chapnin_n93565","J1_autocephaly_2018-19","2018"
"2e324858b49d","Як тільки де побачите людей, які закликатимуть взяти силою лавру, монастир чи храм, знайте, то – московська агентура. Бо мета Кремля – розпалити в Україні релігійну війну.",TRUE,"material","state","Russia","other",3,"Poroshenko's statement following the Synod's decision (11 Oct 2018). While guaranteeing religious freedom and explicitly disavowing any forced conversion or violence, he warns that anyone calling for the forcible seizure of a lavra, monastery, or church should be presumed to be 'Moscow's agentura [covert agents]', asserting the Kremlin's goal is to 'ignite a religious war in Ukraine'. A significant covert-operation/conspiracy securitising claim, functionally pre-labelling future violence or provocations as Russian intelligence operations.","coded_batch_22.json","2018-10-11","Українська влада гарантує повне дотримання релігійної свободи для вірних усіх конфесій – Порошенко","risu.ua","poroshenko_speech","https://risu.ua/ukrajinska-vlada-garantuye-povne-dotrimannya-religiynoji-svobodi-dlya-virnih-usih-konfesiy-poroshenko_n93656","J1_autocephaly_2018-19","2018"
"567d422b9a30","Питання Томосу та автокефалії виходить далеко за межі церковного життя... Це є питання нашої незалежності. Це – питання нашої національної безпеки. Це – питання нашої державності. Це – питання всієї світової геополітики... Це – падіння Третього Риму як найдавнішої концептуальної заявки Москви на світове панування.",TRUE,"both","state","Russia","other",3,"Poroshenko's full victory speech following the Synod's 11 October 2018 decision. Escalates the independence/national-security/statehood/geopolitics quadrinity framing to its fullest form yet, declaring the decision 'the fall of the Third Rome' as Moscow's 'oldest conceptual claim to world domination'.","coded_batch_22.json","2018-10-11","Рішення Вселенського Патріарха розвіяло імперські ілюзії і шовіністичні фантазії Москви, - Президент Порошенко","risu.ua","poroshenko_speech","https://risu.ua/rishennya-vselenskogo-patriarha-rozviyalo-imperski-ilyuziji-i-shovinistichni-fantaziji-moskvi-prezident-poroshenko_n93644","J1_autocephaly_2018-19","2018"
"567d422b9a30","Звернення до Вселенського Патріарха з проханням надати автокефалію підтримала і група єпископів УПЦ Московського Патріархату. Вони витримали тиск, шантаж, погрози і залякування, але звернулись зі своїми підписами до Вселенського Патріарха.",TRUE,"material","other","Russia","other",3,"Poroshenko states that UOC-MP bishops who signed the appeal to Constantinople 'withstood pressure, blackmail, threats and intimidation' -- reinforcing and escalating the earlier bribery/coercion narrative (batch 11's 'emissaries tried to bribe hierarchs') into explicit claims of blackmail and threats against Ukrainian clergy.","coded_batch_22.json","2018-10-11","Рішення Вселенського Патріарха розвіяло імперські ілюзії і шовіністичні фантазії Москви, - Президент Порошенко","risu.ua","poroshenko_speech","https://risu.ua/rishennya-vselenskogo-patriarha-rozviyalo-imperski-ilyuziji-i-shovinistichni-fantaziji-moskvi-prezident-poroshenko_n93644","J1_autocephaly_2018-19","2018"
"567d422b9a30","Це – велика перемога боголюбивого українського народу над московськими демонами, перемога добра над злом, світла над темрявою.",TRUE,"ontological","nation","Russia","other",3,"Poroshenko frames the Synod's decision as 'a great victory of the God-loving Ukrainian people over Moscow demons, a victory of good over evil, light over darkness' -- explicit, near-apocalyptic existential enemy-framing, among the most extreme rhetorical instances in the corpus, literally demonising the opposing side.","coded_batch_22.json","2018-10-11","Рішення Вселенського Патріарха розвіяло імперські ілюзії і шовіністичні фантазії Москви, - Президент Порошенко","risu.ua","poroshenko_speech","https://risu.ua/rishennya-vselenskogo-patriarha-rozviyalo-imperski-ilyuziji-i-shovinistichni-fantaziji-moskvi-prezident-poroshenko_n93644","J1_autocephaly_2018-19","2018"
"946545daa583","Це велика перемога світла над темрявою, боголюбивого українського народу над Москвою.",FALSE,"neither","other","none","none",2,"Short news brief excerpting the same victory speech captured fully in doc 567d422b9a30 (light/darkness, Moscow framing). Duplicate content from the same speech; not separately coded as a distinct securitising instance beyond what is already captured there.","coded_batch_22.json","2018-10-11","Україна отримає Томос - рішення Вселенського Патріархату","risu.ua","poroshenko_speech","https://risu.ua/ukrajina-otrimaye-tomos-rishennya-vselenskogo-patriarhatu_n93642","J1_autocephaly_2018-19","2018"
"e036ba97966c","11 жовтня 2018 року – це історичний день став днем проголошення... декларації про духовний суверенітет українського народу. Подібно як 16 липня 1990 року – Декларації про державний суверенітет України.",FALSE,"neither","other","none","none",2,"Cooperative diplomatic meeting between Poroshenko and the Ecumenical Patriarchate's exarchs following the Synod decision. Notable 'spiritual sovereignty' analogy to the 1990 state sovereignty declaration, but overall cooperative/celebratory rather than threat-framing; not securitising.","coded_batch_22.json","2018-10-11","Екзархи Вселенського Патріарха від імені Варфоломія I подякували Порошенку за  зусилля у об’єднанні православних християн в Україні","risu.ua","poroshenko_speech","https://risu.ua/ekzarhi-vselenskogo-patriarha-vid-imeni-varfolomiya-i-podyakuvali-poroshenku-za-zusillya-u-ob-yednanni-pravoslavnih-hristiyan-v-ukrajini_n93765","J1_autocephaly_2018-19","2018"
"03f672ab9339","Томос – фактично ще один Акт проголошення незалежності України. Імперія втрачає один із останніх важелів впливу на свою колишню колонію.",FALSE,"neither","other","none","none",2,"Short news brief excerpting the same speech already fully captured and coded in doc 567d422b9a30 (national security/geopolitics quadrinity, Third Rome falling). Duplicate content; not separately coded.","coded_batch_22.json","2018-10-12","Президент: Томос – фактично ще один Акт проголошення незалежності України","risu.ua","poroshenko_speech","https://risu.ua/prezident-tomos-faktichno-shche-odin-akt-progoloshennya-nezalezhnosti-ukrajini_n93659","J1_autocephaly_2018-19","2018"
"d66d68af8656","Українська незалежність без наявності помісної автокефальної церкви, коли церква буде п'ятою колоною сусідньої держави, є не повна незалежність. Це є залишок колоніального статусу.",TRUE,"both","state","UOC-MP","other",3,"Poroshenko, meeting Patriarch Filaret after the Synod decision, explicitly states that Ukrainian independence without an autocephalous church -- 'when the church is a fifth column of a neighbouring state' -- is incomplete independence, 'a remnant of colonial status'. This directly labels the church itself (not merely its opponents of autocephaly, as in earlier 'fifth column' references) as a fifth column -- among the most explicit and direct threat_actor=UOC-MP formulations of this trope in the entire corpus.","coded_batch_22.json","2018-10-12","Патріарх Філарет привітав Президента з рішенням Синоду Вселенського Патріархату про автокефалію","risu.ua","poroshenko_speech","https://risu.ua/patriarh-filaret-privitav-prezidenta-z-rishennyam-sinodu-vselenskogo-patriarhatu-pro-avtokefaliyu_n93662","J1_autocephaly_2018-19","2018"
